YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEUBIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3028990,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Scomberomorus Spp,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3028990,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Sillago Sihama,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3028990,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Stolephorus Indicus,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3028990,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Trichiurus Spp,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3063390,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Portunus Pelagicus,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1399.5,1258.22,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-23,2017,Q4,11,23,3074220,03024600|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Loligo Spp,Epinephelus Spp|Gerres Spp|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Parupeneus Indicus|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Scomberomorus Spp|Sillago Sihama|Stolephorus Indicus|Trichiurus Spp,-
2017,Q4,11,23,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,11600.48,9520.98,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-27,2017,Q4,11,27,3047190,03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190|03047190,Gadus Morhua,Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua|Gadus Morhua,-
2017,Q4,11,23,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,23300,21061,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,160239,160239,Aves,Aves,-
2017,Q4,11,23,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,15386.58,14118.58,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-29,2017,Q4,11,29,230910,230910|42050090,Ungulates,Otra Mammalia|Ungulates,-
2017,Q4,11,23,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,15386.58,14118.58,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-29,2017,Q4,11,29,42050090,230910|42050090,Otra Mammalia,Otra Mammalia|Ungulates,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-27,2017,Q4,11,27,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,23,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,16000,10546.56,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,160232,160232,Aves,Aves,-
2017,Q4,11,23,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Animal Feedingstuff,1551.2,1310.4,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-24,2017,Q4,11,24,230910,230910,-,,-
2017,Q4,11,24,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,4340.18,4096.18,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-26,2017,Q4,11,26,2042250,02042250|02042250,Ovis Aries,Ovis Aries|Ovis Aries,-
2017,Q4,11,24,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,4342.36,4086.32,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,2042250,02042250|02042250,Ovis Aries,Ovis Aries|Ovis Aries,-
2017,Q4,11,24,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,4227,3998.84,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,2042250,02042250|02042250,Ovis Aries,Ovis Aries|Ovis Aries,-
2017,Q4,11,24,BW,GB,London Gateway,GB,GB,BW,South Africa,GB,CVEDP,No,Human Consumption,24540.45,22983.45,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,20130,20130,Bos Taurus,Bos Taurus,-
2017,Q4,11,24,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,19440.96,18480,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,160232,160232,Aves,Aves,-
2017,Q4,11,24,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,19440.96,18480,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,160232,160232,Aves,Aves,-
2017,Q4,11,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,1182.69,901.6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,1905,160232|1905,-,,-
2017,Q4,11,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,1182.69,901.6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,160232,160232|1905,-,,-
2017,Q4,11,24,BR,GB,"Felixstowe, P",GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,21248.64,20160,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-27,2017,Q4,11,27,160232,160232,Aves,Aves,-
2017,Q4,11,24,VN,GB,"Southampton, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,24000,11520,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,-
2017,Q4,11,24,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,23280,18000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-26,2017,Q4,11,26,3061799,3061799,Penaeoidea,Penaeoidea,-
2017,Q4,11,24,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,889,721.56,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3044990,3044990,Thunnus Albacares,Thunnus Albacares,-
2017,Q4,11,24,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,269,213,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-27,2017,Q4,11,27,4072100,4072100,Gallus Gallus,Gallus Gallus,-
2017,Q4,11,24,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,184,143,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-27,2017,Q4,11,27,4072100,4072100,Gallus Gallus,Gallus Gallus,-
2017,Q4,11,24,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,2079,1710,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-30,2017,Q4,11,30,4072100,4072100,Gallus Gallus,Gallus Gallus,-
2017,Q4,11,24,CN,GB,Heathrow,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,56,50,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-27,2017,Q4,11,27,35079090,35079090,/,/,-
2017,Q4,11,24,CL,GB,London Gateway,GB,GB,CL,Chile,GB,CVEDP,No,Human Consumption,22403,20160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,3048100,3048100,Salmo Salar,Salmo Salar,-
2017,Q4,11,24,AR,GB,Heathrow,/,/,AR,Argentina,/,CVEDP,No,-,7838,7259,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-11-26,2017,Q4,11,26,20130,20130,Bos Taurus,Bos Taurus,-
2017,Q4,11,24,US,GB,Belfast,GB,GB,US,United States,GB,CVEDP,No,Other,30,1,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-11-24,2017,Q4,11,24,5111000,5111000,Bos Taurus,Bos Taurus,-
2017,Q4,11,24,GB,GB,London Gateway,GB,GB,GB,South Africa,GB,CVEDP,Yes,-,586,540,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-11-24,2017,Q4,11,24,151790,151790,Pesca,Pesca,-
2017,Q4,11,24,MA,GB,Liverpool,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21400,16030.08,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2017,Q4,11,24,CA,GB,London Gateway,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,27002,24640,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,3036619,3036619,Merluccius Spp,Merluccius Spp,-
2017,Q4,11,24,US,GB,"Southampton, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,16702.4,16303.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,2202,2202,Bos Taurus,Bos Taurus,-
2017,Q4,11,24,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,612,527,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3044990,3044990,Thunnus Albacares,Thunnus Albacares,-
2017,Q4,11,24,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,15950,14500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,3061799,03061799|03061799,Fenneropenaeus Indicus,Fenneropenaeus Indicus|Metapenaeus Monoceros,-
2017,Q4,11,24,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,15950,14500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,3061799,03061799|03061799,Metapenaeus Monoceros,Fenneropenaeus Indicus|Metapenaeus Monoceros,-
2017,Q4,11,24,MU,GB,Gatwick,GB,GB,MU,Mauritius,GB,CVEDP,No,Human Consumption,3837,3400,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3028990,3028990,Sciaenops Ocellatus,Sciaenops Ocellatus,-
2017,Q4,11,24,GH,GB,Heathrow,/,/,GH,Ghana,/,CVEDP,No,-,33,33,/,/,Satisfactory,/,/,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-11-24,2017,Q4,11,24,3054980,3054980,Otra Pesca,Otra Pesca,-
2017,Q4,11,24,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,26290,17986.56,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-29,2017,Q4,11,29,3032300,03032300|03046200|03046200|03046200|03046200|03046200,Oreochromis Spp,Oreochromis Spp|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus,-
2017,Q4,11,24,VN,GB,"Grimsby-Immingham, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,26290,17986.56,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-29,2017,Q4,11,29,3046200,03032300|03046200|03046200|03046200|03046200|03046200,Pangasius Hypophthalmus,Oreochromis Spp|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus|Pangasius Hypophthalmus,-
2017,Q4,11,24,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,22400,16000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-26,2017,Q4,11,26,3046100,3046100,Oreochromis Niloticus,Oreochromis Niloticus,.DYES
2017,Q4,11,24,KR,GB,"Southampton, P",GB,GB,KR,"Korea, Republic Of",GB,CVEDP,No,Human Consumption,396,360,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-27,2017,Q4,11,27,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2017,Q4,11,24,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,192,141.85,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3044990,3044990,Thunnus Albacares,Thunnus Albacares,-
2017,Q4,11,24,US,GB,"Southampton, P",GB,GB,US,United States,GB,CVEDP,No,Human Consumption,16992.65,16576,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,160100,160100,Artiodactyla - Suidae,Artiodactyla - Suidae,-
2017,Q4,11,24,CN,GB,Heathrow,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,2200,2000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,39139000,39139000,/,/,-
2017,Q4,11,24,CN,GB,Heathrow,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,330,300,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,39139000,39139000,/,/,-
2017,Q4,11,24,ZA,GB,Heathrow,GB,GB,ZA,South Africa,GB,CVEDP,No,Human Consumption,1864,1440.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,16029031,16029031,Aves,Aves,-
2017,Q4,11,24,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Technical Use,2280,2250,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-28,2017,Q4,11,28,50510,50510,-,,-
2017,Q4,11,24,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Technical Use,6080,6000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-11-28,2017,Q4,11,28,50510,50510,-,,-
2017,Q4,11,24,IN,GB,"Southampton, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,22400,17280,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-29,2017,Q4,11,29,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,11,24,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,1196.76,1002.36,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3044990,3044990,Thunnus Albacares,Thunnus Albacares,-
2017,Q4,11,24,US,GB,"Southampton, P",GB,GB,US,United States,GB,CVEDP,No,Animal Feedingstuff,5910,4741,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-29,2017,Q4,11,29,230910,230910,-,,-
2017,Q4,11,24,MA,GB,"Felixstowe, P",GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,22080.24,18547.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2017,Q4,11,24,MA,GB,"Felixstowe, P",GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21780.18,18547.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2017,Q4,11,24,MA,GB,"Felixstowe, P",GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,40160.06,31680,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,16041311,16041311,Sardina Pilchardus,Sardina Pilchardus,-
2017,Q4,11,24,MA,GB,"Felixstowe, P",GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,23320.1,17532,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,-
2017,Q4,11,24,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,23000,15000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-28,2017,Q4,11,28,16052900,16052900,Litopenaeus Vannamei,Litopenaeus Vannamei,-
2017,Q4,11,24,CA,GB,Heathrow,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,1000,865,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-24,2017,Q4,11,24,3063210,3063210,Homarus Spp,Homarus Spp,-
2017,Q4,11,24,JP,GB,Heathrow,GB,GB,JP,Japan,GB,CVEDP,No,Human Consumption,643.8,433.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-26,2017,Q4,11,26,3044990,3044990,Seriola Spp,Seriola Spp,-
2017,Q4,11,24,ZA,GB,Heathrow,GB,GB,SH,South Africa,GB,CVEDP,No,Human Consumption,1587,1227,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-25,2017,Q4,11,25,3061190,3061190,Jasus Spp,Jasus Spp,-
2017,Q4,11,24,CN,GB,"Felixstowe, P",GB,GB,CN,China,GB,CVEDP,No,Human Consumption,1770,1500,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-30,2017,Q4,11,30,3056200,3056200,Gadus Morhua,Gadus Morhua,-
