YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEUBIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Epinephelus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Leiognathus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Lethrinus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Lutjanus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Otra Pesca,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Parupeneus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Serranidae,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3044990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Lutjanus Spp,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,595,494,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-29,2017,Q4,10,29,3044990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990,Thunnus Albacares,Epinephelus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanus Spp|Lutjanus Spp|Otra Pesca|Parupeneus Spp|Serranidae|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3022980,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Cynoglossus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3024600,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Rachycentron Canadum,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3024990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Pampus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028590,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Argyrops Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Acanthurus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Anchoviella Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Carangidae,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Caranx Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Coryphaena Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Eleutheronema Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Epinephelus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Gerres Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Hemiramphus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Leiognathus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Lethrinus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Lutjanidae,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Lutjanus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Nemipterus Spp,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
2017,Q4,10,29,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,4400,3867,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-10-30,2017,Q4,10,30,3028990,03022980|03024600|03024990|03028590|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03044990|03044990|03044990|03044990|03063390,Otra Pesca,Acanthurus Spp|Anchoviella Spp|Argyrops Spp|Carangidae|Caranx Spp|Coryphaena Spp|Cynoglossus Spp|Eleutheronema Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Istiophorus Spp|Leiognathus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Pampus Spp|Pampus Spp|Parastromateus Spp|Parupeneus Spp|Parupeneus Spp|Portunus Spp|Rachycentron Canadum|Sciaenidae|Scomberomorus Spp|Selaroides Spp|Serranidae|Sillago Spp|Thunnus Albacares,-
